#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
92.57403,68,7798.621903
159.052933,111,7799.236116
2401.961711,1001,7804.195129
2405.452191,1001,7808.439326
2198.657465,1001,7812.684355
2323.979252,1001,7816.897483
2364.3357,1001,7821.858562
961.967838,496,7824.036691
97.658272,69,7824.48665
73.126842,67,7824.922908
2440.858451,1001,7829.130278
1888.047208,1001,7833.409806
2427.161602,1001,7837.633167
470.369279,215,7839.461162
2452.442433,1001,7843.674559
2217.317171,1001,7847.898478
1620.33133,934,7851.849653
651.026877,406,7853.656485
494.967421,229,7854.7476
2486.460291,1001,7859.710055
2376.462632,1001,7863.915952
2121.412893,1001,7868.145163
1761.522288,1001,7872.398134
2109.003762,1001,7877.373904
1031.299981,571,7879.853585
153.595324,128,7880.536648
2221.246837,1001,7884.776347
2317.460224,1001,7888.993952
